Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2018-04-06,Patna,75.17,158.08,6.9,15.87,8.44,49.8,1.0,51.48,66.44,0.29,2.52,0.97,130.0,Moderate
2018-04-07,Patna,98.48,158.08,6.53,13.98,7.72,49.8,0.94,50.36,62.07,0.22,2.31,1.54,156.0,Moderate
2018-04-08,Patna,88.22,158.08,6.25,15.41,7.96,49.8,0.93,53.89,71.69,0.15,2.47,1.69,241.0,Poor
2018-04-09,Patna,88.76,158.08,8.49,15.03,9.22,49.8,1.25,47.09,60.99,0.29,2.7,1.14,195.0,Moderate
2018-04-10,Patna,90.41,158.08,7.13,12.71,7.62,49.8,0.97,50.31,69.45,0.34,2.65,1.0,211.0,Poor
2018-04-11,Patna,84.9,158.08,8.48,12.96,8.5,49.8,1.03,52.73,64.3,0.32,2.89,0.94,184.0,Moderate
2018-04-12,Patna,93.84,158.08,10.35,12.38,9.67,49.8,1.31,49.12,57.35,0.28,3.03,0.89,194.0,Moderate
2018-04-13,Patna,82.39,158.08,13.36,17.19,12.78,49.8,1.18,47.52,50.36,0.35,3.77,0.98,221.0,Poor
2018-04-14,Patna,99.89,158.08,26.31,44.83,32.2,49.8,1.44,41.39,63.43,0.31,3.08,1.1,188.0,Moderate
2018-04-15,Patna,117.04,158.08,11.68,26.93,14.25,49.8,1.57,42.86,65.65,0.35,3.42,1.18,282.0,Poor
2018-04-16,Patna,97.65,158.08,8.23,17.9,9.82,49.8,1.38,46.85,81.41,0.31,3.15,0.85,232.0,Poor
2018-04-17,Patna,94.45,158.08,10.19,12.72,9.66,49.8,1.41,48.2,70.62,0.34,3.05,1.14,218.0,Poor
2018-04-18,Patna,97.51,158.08,9.15,11.83,8.61,49.8,1.26,55.42,73.88,0.31,3.04,1.08,202.0,Poor
2018-04-19,Patna,93.83,158.08,7.9,10.9,7.61,49.8,1.11,53.16,77.74,0.35,3.11,0.99,235.0,Poor
2018-04-20,Patna,146.99,158.08,6.68,7.72,6.21,49.8,1.14,49.72,77.55,0.24,2.69,0.81,239.0,Poor
2018-04-21,Patna,103.02,158.08,10.26,7.16,8.22,49.8,1.7,49.2,54.29,0.2,2.98,0.79,310.0,Very Poor
2018-04-22,Patna,91.41,158.08,10.35,9.21,8.67,49.8,1.06,51.38,63.48,0.27,3.22,1.0,237.0,Poor
2018-04-23,Patna,79.63,158.08,7.04,10.82,7.22,49.8,1.18,46.7,83.86,0.13,2.32,0.71,189.0,Moderate
2018-04-24,Patna,151.86,158.08,14.44,14.17,12.55,49.8,2.4,50.74,51.29,0.34,2.7,1.14,163.0,Moderate
2018-04-25,Patna,127.1,158.08,18.06,60.37,30.04,49.8,1.64,49.87,80.45,0.4,3.17,1.46,322.0,Very Poor
2018-04-26,Patna,68.43,158.08,14.48,72.06,28.0,49.8,0.98,50.34,98.62,0.24,2.54,0.82,197.0,Moderate
2018-04-27,Patna,61.0,158.08,14.85,80.46,30.51,49.8,0.97,41.91,114.49,0.12,2.32,0.64,161.0,Moderate
2018-04-28,Patna,66.22,158.08,13.23,72.0,27.16,49.8,0.96,50.06,104.36,0.07,2.56,0.58,157.0,Moderate
2018-04-29,Patna,63.41,158.08,10.41,58.32,21.84,49.8,0.95,47.85,108.44,0.0,2.59,0.48,151.0,Moderate
2018-04-30,Patna,44.45,158.08,11.64,67.75,25.16,49.8,0.86,48.92,105.57,0.02,2.32,0.48,173.0,Moderate
2018-05-01,Patna,48.01,158.08,11.77,54.46,21.59,49.8,0.93,50.23,79.85,0.0,2.45,0.43,111.0,Moderate
2018-05-02,Patna,55.72,158.08,10.65,47.36,19.16,49.8,1.05,50.67,72.0,0.0,2.45,0.43,125.0,Moderate
2018-05-03,Patna,51.1,158.08,12.03,38.1,17.5,49.8,1.01,49.65,79.88,0.0,2.45,0.43,126.0,Moderate
2018-05-04,Patna,57.69,158.08,23.26,57.53,35.06,49.8,1.12,41.48,80.9,14.92,68.59,52.47,133.0,Moderate
2018-05-05,Patna,64.19,158.08,13.65,81.98,30.21,49.8,1.2,46.87,99.31,11.59,80.55,34.71,165.0,Moderate
2018-05-06,Patna,100.12,158.08,11.57,77.23,27.65,49.8,1.23,44.43,64.94,11.36,89.51,26.17,198.0,Moderate
2018-05-07,Patna,98.02,158.08,17.25,83.89,32.8,49.8,1.47,45.99,59.66,12.34,88.71,31.29,235.0,Poor
2018-05-08,Patna,98.15,158.08,21.05,87.59,36.08,49.8,1.61,41.82,51.39,11.56,80.23,38.93,219.0,Poor
2018-05-09,Patna,82.42,158.08,27.1,89.41,40.0,49.8,1.57,41.89,68.92,7.43,63.17,33.38,209.0,Poor
2018-05-10,Patna,91.04,158.08,21.51,87.17,35.82,49.8,1.56,38.75,85.58,7.25,60.86,32.03,206.0,Poor
2018-05-11,Patna,78.06,158.08,8.0,33.52,13.81,49.8,1.25,44.68,97.64,7.0,60.32,29.21,195.0,Moderate
2018-05-12,Patna,59.92,158.08,5.52,17.54,8.05,49.8,1.16,44.45,85.57,6.4,63.28,25.09,156.0,Moderate
2018-05-13,Patna,61.47,158.08,4.55,12.48,6.09,49.8,1.07,39.58,96.25,5.91,56.94,21.94,131.0,Moderate
2018-05-14,Patna,41.9,158.08,4.46,12.41,6.01,49.8,1.05,48.95,131.27,5.09,53.58,21.73,232.0,Poor
2018-05-15,Patna,62.45,158.08,17.56,47.51,22.46,49.8,1.12,40.03,101.22,6.18,57.91,26.03,157.0,Moderate
2018-05-16,Patna,62.33,158.08,13.34,64.53,25.35,49.8,0.87,51.23,93.88,6.23,58.79,27.05,143.0,Moderate
2018-05-17,Patna,65.64,158.08,10.77,46.29,19.01,49.8,0.88,49.64,80.52,5.94,58.15,25.58,135.0,Moderate
2018-05-18,Patna,79.59,158.08,6.5,26.78,11.09,49.8,1.04,45.29,84.77,6.56,58.54,28.55,156.0,Moderate
2018-05-19,Patna,73.88,158.08,5.23,17.14,7.76,49.8,0.94,46.76,72.69,6.31,63.35,26.05,165.0,Moderate
2018-05-20,Patna,66.97,158.08,4.47,16.78,7.16,49.8,0.83,48.47,86.29,5.38,63.73,20.34,143.0,Moderate
2018-05-21,Patna,104.97,158.08,5.3,14.69,7.16,49.8,1.18,43.55,56.35,7.1,60.47,26.77,200.0,Moderate
2018-05-22,Patna,86.62,158.08,4.51,7.69,4.83,49.8,1.1,42.66,47.42,6.56,62.01,25.77,214.0,Poor
2018-05-23,Patna,73.09,158.08,4.39,3.76,3.72,49.8,1.0,43.77,42.42,6.51,57.48,27.25,176.0,Moderate
2018-05-24,Patna,76.36,158.08,4.06,2.38,3.04,49.8,0.99,45.56,50.41,6.35,58.33,26.09,139.0,Moderate
2018-05-25,Patna,77.49,158.08,14.76,72.64,24.46,49.8,1.06,39.32,64.85,7.07,58.87,29.07,167.0,Moderate
2018-05-26,Patna,72.7,158.08,11.45,72.08,26.04,49.8,1.03,32.15,92.27,6.1,54.0,23.05,202.0,Poor
2018-05-27,Patna,78.1,158.08,8.82,49.15,18.38,49.8,0.84,37.77,79.5,5.59,61.9,19.16,165.0,Moderate
2018-05-28,Patna,67.49,158.08,10.96,52.74,20.87,49.8,0.98,36.85,95.26,6.12,55.21,24.9,181.0,Moderate
2018-05-29,Patna,49.24,158.08,14.97,70.91,31.38,49.8,0.9,30.11,109.79,6.16,57.95,30.04,175.0,Moderate
2018-05-30,Patna,54.17,158.08,14.82,76.1,29.17,49.8,1.04,39.04,100.46,6.78,62.47,32.04,148.0,Moderate
2018-05-31,Patna,57.24,158.08,13.04,66.15,28.66,49.8,0.98,39.17,98.82,6.53,58.98,31.36,136.0,Moderate
2018-06-01,Patna,45.31,158.08,12.89,78.7,28.84,49.8,0.94,39.18,115.02,5.05,61.54,22.49,208.0,Poor
2018-06-02,Patna,54.38,158.08,16.3,80.13,31.2,49.8,1.01,39.07,93.91,5.49,56.3,25.71,152.0,Moderate
2018-06-03,Patna,75.71,158.08,12.6,74.34,27.34,49.8,0.99,39.56,85.9,5.23,59.4,22.35,135.0,Moderate
2018-06-04,Patna,83.58,158.08,17.27,76.14,38.95,49.8,0.91,39.99,84.15,5.56,55.88,23.57,166.0,Moderate
2018-06-05,Patna,73.28,158.08,19.86,106.35,40.32,49.8,1.14,39.36,73.29,5.98,53.75,27.67,163.0,Moderate
2018-06-06,Patna,78.8,158.08,18.77,105.97,39.64,49.8,1.06,35.13,78.54,5.83,53.31,27.91,149.0,Moderate
2018-06-07,Patna,71.43,158.08,18.31,95.73,36.7,49.8,1.12,36.07,53.87,6.46,52.12,31.27,168.0,Moderate
2018-06-08,Patna,44.22,158.08,15.72,67.95,27.75,49.8,0.95,35.82,65.12,5.39,54.93,25.25,115.0,Moderate
2018-06-09,Patna,52.5,158.08,10.66,54.03,20.75,49.8,0.89,37.58,73.37,5.06,57.25,21.51,105.0,Moderate
2018-06-10,Patna,52.52,158.08,7.73,38.81,14.96,49.8,0.81,35.42,85.56,4.42,55.59,18.18,138.0,Moderate
2018-06-11,Patna,65.12,158.08,9.16,34.12,14.54,49.8,1.2,34.43,62.8,5.55,56.32,26.78,113.0,Moderate
2018-06-12,Patna,70.93,158.08,6.68,30.59,12.13,49.8,1.13,39.02,82.38,5.79,53.31,29.14,172.0,Moderate
2018-06-13,Patna,80.99,158.08,6.53,26.2,10.75,49.8,0.8,39.02,53.56,5.42,50.82,27.25,139.0,Moderate
2018-06-14,Patna,77.59,158.08,3.33,15.39,76.95,49.8,0.25,51.81,61.38,5.79,53.71,31.26,171.0,Moderate
2018-06-15,Patna,98.06,158.08,29.96,15.39,76.95,49.8,0.78,26.85,52.9,6.39,53.39,32.98,204.0,Poor
2018-06-16,Patna,82.94,158.08,3.39,80.91,22.55,49.8,0.9,33.13,69.93,5.37,51.64,25.77,208.0,Poor
2018-06-17,Patna,82.36,158.08,1.64,55.9,15.56,49.8,1.07,35.0,68.0,5.3,59.46,22.67,171.0,Moderate
2018-06-18,Patna,75.28,158.08,1.65,80.83,22.23,49.8,1.38,35.86,59.59,6.0,58.91,26.12,167.0,Moderate
2018-06-19,Patna,71.61,158.08,15.64,117.08,42.21,49.8,0.9,42.54,72.6,5.69,53.97,27.06,151.0,Moderate
2018-06-20,Patna,67.46,158.08,13.87,116.89,38.69,49.8,0.9,41.49,77.72,4.87,53.41,20.81,142.0,Moderate
2018-06-21,Patna,72.52,158.08,13.56,109.9,36.7,49.8,1.01,38.08,72.96,4.64,49.34,19.29,146.0,Moderate
2018-06-22,Patna,79.93,158.08,9.04,87.24,28.08,49.8,1.12,37.85,93.57,4.64,49.34,19.29,166.0,Moderate
2018-06-23,Patna,64.14,158.08,17.27,61.85,26.49,49.8,0.87,38.09,84.79,4.35,32.2,24.16,159.0,Moderate
2018-06-24,Patna,66.35,158.08,9.13,62.02,21.6,49.8,0.91,36.95,53.42,3.88,43.38,16.5,118.0,Moderate
2018-06-25,Patna,68.24,158.08,6.9,57.07,18.96,49.8,0.8,37.88,80.34,3.44,36.87,14.0,139.0,Moderate
2018-06-26,Patna,43.46,158.08,4.48,39.6,12.97,49.8,0.4,42.11,79.4,2.1,38.45,8.19,117.0,Moderate
2018-06-27,Patna,52.86,158.08,24.63,67.25,35.66,49.8,0.83,38.31,51.68,3.28,36.4,14.05,104.0,Moderate
2018-06-28,Patna,34.85,158.08,16.81,78.12,30.42,49.8,0.76,39.0,54.57,2.57,33.8,12.75,85.0,Satisfactory
2018-06-29,Patna,48.51,158.08,24.65,96.0,46.82,49.8,1.1,39.94,54.45,3.07,36.01,14.54,104.0,Moderate
2018-06-30,Patna,65.58,158.08,16.5,101.49,36.29,49.8,1.23,35.09,70.93,3.5,39.11,15.07,149.0,Moderate
2018-07-01,Patna,60.82,158.08,16.5,80.54,30.87,49.8,1.09,39.85,47.48,3.19,39.73,12.91,116.0,Moderate
2018-07-02,Patna,55.72,158.08,16.48,76.11,29.72,49.8,1.1,40.03,38.71,2.78,38.58,11.66,97.0,Satisfactory
2018-07-03,Patna,57.51,158.08,9.39,63.66,22.19,49.8,0.76,42.75,48.06,2.2,32.43,8.29,98.0,Satisfactory
2018-07-04,Patna,44.58,158.08,10.65,64.3,23.11,49.8,0.73,34.38,59.27,1.91,30.3,8.47,83.0,Satisfactory
2018-07-05,Patna,40.99,158.08,15.75,78.54,29.89,49.8,1.06,39.4,65.75,2.34,37.63,9.98,89.0,Satisfactory
2018-07-06,Patna,52.55,158.08,15.66,90.11,32.83,49.8,1.19,41.0,66.2,3.21,38.14,15.62,105.0,Moderate
2018-07-07,Patna,69.84,158.08,17.46,91.4,37.62,49.8,1.33,46.94,64.4,3.92,36.63,18.13,131.0,Moderate
2018-07-08,Patna,58.43,158.08,17.83,85.25,32.9,49.8,1.25,89.52,59.81,4.23,49.88,19.36,111.0,Moderate
2018-07-09,Patna,33.32,158.08,24.99,94.98,39.75,49.8,1.17,58.78,63.43,6.04,58.81,25.86,103.0,Moderate
2018-07-10,Patna,41.66,158.08,24.65,70.17,33.13,49.8,1.43,46.2,44.08,3.11,31.33,17.37,92.0,Satisfactory
2018-07-11,Patna,49.47,158.08,29.43,76.16,38.51,49.8,1.11,50.3,59.46,3.42,34.94,19.97,99.0,Satisfactory
2018-07-12,Patna,44.65,158.08,23.78,82.57,35.81,49.8,1.04,58.06,64.11,3.14,35.21,17.21,101.0,Moderate
2018-07-13,Patna,44.33,158.08,26.13,74.62,40.85,49.8,1.0,80.92,70.26,3.15,33.02,17.56,116.0,Moderate
2018-07-14,Patna,42.91,158.08,21.59,76.62,32.93,49.8,1.1,78.96,64.46,3.05,35.86,16.1,100.0,Satisfactory
2018-07-15,Patna,42.47,158.08,16.85,66.91,27.56,49.8,0.99,56.12,73.45,2.91,37.5,14.98,98.0,Satisfactory
2018-07-16,Patna,35.55,158.08,23.0,65.36,30.87,49.8,1.13,46.43,61.17,2.98,34.55,16.35,84.0,Satisfactory
2018-07-17,Patna,32.38,158.08,19.67,62.68,28.16,49.8,0.95,54.19,66.19,2.67,33.67,14.92,85.0,Satisfactory
2018-07-18,Patna,38.21,158.08,26.1,69.82,33.92,49.8,1.01,55.64,63.25,2.97,36.34,16.44,90.0,Satisfactory
2018-07-19,Patna,47.9,158.08,21.71,87.69,35.88,49.8,1.21,57.14,75.03,3.47,36.52,18.94,102.0,Moderate
2018-07-20,Patna,58.49,158.08,16.24,84.65,31.77,49.8,1.14,45.51,79.53,3.32,34.77,16.19,123.0,Moderate
2018-07-21,Patna,36.05,158.08,24.04,70.8,32.92,49.8,1.04,51.68,66.44,2.85,34.18,15.04,93.0,Satisfactory
2018-07-22,Patna,27.92,158.08,17.22,47.06,22.64,49.8,0.75,51.57,64.92,2.36,37.3,12.44,82.0,Satisfactory
2018-07-23,Patna,34.29,158.08,18.25,56.8,25.78,49.8,0.96,51.78,60.64,2.49,35.61,12.9,80.0,Satisfactory
2018-07-24,Patna,46.88,158.08,15.65,53.6,23.38,49.8,0.83,48.07,49.99,2.64,35.79,12.3,88.0,Satisfactory
2018-07-25,Patna,32.39,158.08,9.79,43.78,17.28,49.8,0.57,55.45,51.77,1.96,33.48,8.43,76.0,Satisfactory
2018-07-26,Patna,41.54,158.08,19.11,58.33,29.98,49.8,0.77,80.07,47.33,2.35,33.07,11.31,78.0,Satisfactory
2018-07-27,Patna,42.89,158.08,18.62,49.65,23.87,49.8,0.91,51.81,45.76,2.3,34.1,11.48,98.0,Satisfactory
2018-07-28,Patna,44.28,158.08,27.56,62.4,34.55,49.8,0.99,44.84,38.21,2.6,40.5,11.95,92.0,Satisfactory
2018-07-29,Patna,31.96,158.08,8.78,34.19,14.17,49.8,0.59,32.85,54.35,2.0,39.52,8.37,72.0,Satisfactory
2018-07-30,Patna,36.94,158.08,8.27,47.85,17.41,49.8,0.79,21.96,60.49,1.88,31.58,8.43,81.0,Satisfactory
2018-07-31,Patna,47.02,158.08,9.77,53.54,19.79,49.8,0.75,8.74,59.21,2.23,39.24,8.94,86.0,Satisfactory
2018-08-01,Patna,39.54,158.08,6.82,38.33,14.06,49.8,0.54,12.44,62.02,1.9,37.59,7.13,83.0,Satisfactory
2018-08-02,Patna,51.7,158.08,21.75,57.25,28.01,49.8,1.14,15.77,54.92,2.57,33.72,12.1,90.0,Satisfactory
2018-08-03,Patna,49.62,158.08,13.64,55.92,22.75,49.8,0.85,28.32,62.45,2.63,36.2,12.81,95.0,Satisfactory
2018-08-04,Patna,54.43,158.08,18.45,62.25,27.33,49.8,1.13,20.96,56.19,2.38,33.85,10.83,91.0,Satisfactory
2018-08-05,Patna,64.42,158.08,14.01,61.2,24.35,49.8,1.03,21.21,48.26,2.74,39.22,10.9,112.0,Moderate
2018-08-06,Patna,61.9,158.08,30.75,72.71,39.43,49.8,1.41,15.58,59.38,2.98,36.56,14.73,104.0,Moderate
2018-08-07,Patna,47.6,158.08,24.9,69.18,33.02,49.8,1.34,17.96,59.58,3.23,34.66,17.74,110.0,Moderate
2018-08-08,Patna,44.42,158.08,17.24,52.32,24.01,49.8,0.91,15.27,66.4,3.11,34.57,18.76,90.0,Satisfactory
2018-08-09,Patna,45.02,158.08,21.84,65.15,30.11,49.8,1.03,12.46,68.98,2.71,29.97,16.18,98.0,Satisfactory
2018-08-10,Patna,60.95,158.08,32.33,78.21,40.88,49.8,1.37,13.15,60.3,2.98,30.72,15.49,105.0,Moderate
2018-08-11,Patna,80.39,158.08,29.36,70.82,36.15,49.8,1.78,10.84,42.0,3.4,35.69,16.26,153.0,Moderate
2018-08-12,Patna,66.95,158.08,29.65,73.68,37.07,49.8,1.59,10.84,40.45,3.23,36.94,14.59,140.0,Moderate
2018-08-13,Patna,59.48,158.08,51.86,84.4,62.27,49.8,2.05,15.98,40.13,3.45,34.94,19.19,113.0,Moderate
2018-08-14,Patna,61.14,158.08,41.33,85.04,47.08,49.8,1.82,24.07,33.8,3.26,31.7,17.64,122.0,Moderate
2018-08-15,Patna,44.0,158.08,22.18,53.17,27.22,49.8,1.25,23.49,32.29,2.87,36.92,13.99,97.0,Satisfactory
2018-08-16,Patna,37.12,158.08,23.83,63.72,30.96,49.8,1.2,22.72,28.27,2.45,33.32,12.58,82.0,Satisfactory
2018-08-17,Patna,41.99,158.08,22.59,67.01,31.06,49.8,1.16,18.95,31.71,2.63,32.91,13.59,87.0,Satisfactory
2018-08-18,Patna,65.93,158.08,38.72,102.79,50.13,49.8,1.85,25.63,36.13,3.4,35.7,17.87,108.0,Moderate
2018-08-19,Patna,53.67,158.08,19.38,71.23,30.19,49.8,1.32,23.94,54.24,3.11,37.16,17.28,113.0,Moderate
2018-08-20,Patna,40.25,158.08,27.91,61.59,32.87,49.8,1.39,27.3,44.41,3.12,39.8,16.53,100.0,Satisfactory
2018-08-21,Patna,34.96,158.08,21.28,56.85,27.63,49.8,1.12,26.1,38.71,2.59,37.93,14.03,86.0,Satisfactory
2018-08-22,Patna,60.08,158.08,15.84,62.34,25.75,49.8,1.29,23.52,37.62,2.96,39.6,13.79,91.0,Satisfactory
2018-08-23,Patna,56.54,158.08,24.62,74.44,34.21,49.8,1.47,24.58,40.26,2.92,40.96,13.67,105.0,Moderate
2018-08-24,Patna,67.18,158.08,28.22,86.44,39.51,49.8,1.71,25.58,36.01,3.54,42.4,17.94,122.0,Moderate
2018-08-25,Patna,54.79,158.08,28.19,68.99,34.96,49.8,1.62,24.18,38.79,3.34,43.56,17.22,105.0,Moderate
2018-08-26,Patna,55.12,158.08,20.01,52.77,25.81,49.8,1.17,24.33,43.9,3.03,42.18,15.04,107.0,Moderate
2018-08-27,Patna,48.25,158.08,27.97,62.11,33.05,49.8,1.35,23.76,38.9,3.15,42.76,15.42,98.0,Satisfactory
2018-08-28,Patna,39.88,158.08,24.68,63.67,31.46,49.8,1.1,25.61,43.08,2.9,36.25,15.1,90.0,Satisfactory
2018-08-29,Patna,45.77,158.08,22.17,55.96,27.94,49.8,1.04,25.03,46.24,2.38,30.99,12.15,89.0,Satisfactory
2018-08-30,Patna,70.69,158.08,38.1,69.42,41.1,49.8,1.1,25.23,29.29,3.4,33.18,17.68,123.0,Moderate
2018-08-31,Patna,52.89,158.08,31.38,81.0,40.02,49.8,1.03,25.04,42.56,3.47,34.6,19.06,106.0,Moderate
2018-09-01,Patna,51.74,158.08,25.88,66.97,39.83,49.8,1.06,23.2,51.99,3.17,34.28,17.41,97.0,Satisfactory
2018-09-02,Patna,44.76,158.08,15.41,60.42,25.01,49.8,0.54,22.43,60.39,2.68,38.06,12.84,93.0,Satisfactory
2018-09-03,Patna,41.48,158.08,23.99,61.41,30.47,49.8,0.76,23.72,47.48,2.59,40.97,11.66,71.0,Satisfactory
2018-09-04,Patna,46.91,158.08,15.63,59.32,24.84,49.8,0.75,25.16,56.79,2.71,37.2,12.52,83.0,Satisfactory
2018-09-05,Patna,53.07,158.08,27.25,79.4,37.1,49.8,1.07,20.93,63.92,2.97,40.09,13.53,98.0,Satisfactory
2018-09-06,Patna,57.02,158.08,20.69,63.25,28.93,49.8,0.87,22.95,59.57,3.32,34.87,17.03,110.0,Moderate
2018-09-07,Patna,38.81,158.08,20.27,58.4,27.41,49.8,0.61,24.32,64.26,2.64,33.62,14.55,81.0,Satisfactory
2018-09-08,Patna,62.79,158.08,18.26,66.51,28.32,49.8,0.77,25.23,58.94,2.7,33.33,13.21,85.0,Satisfactory
2018-09-09,Patna,75.02,158.08,11.31,51.65,20.23,49.8,0.63,24.14,62.32,2.79,37.95,10.57,159.0,Moderate
2018-09-10,Patna,52.35,158.08,6.16,34.21,12.59,49.8,0.4,19.69,61.46,2.06,38.26,7.64,101.0,Moderate
2018-09-11,Patna,57.38,158.08,9.91,38.85,16.07,49.8,0.46,31.92,57.12,1.91,32.98,6.87,89.0,Satisfactory
2018-09-12,Patna,50.11,158.08,7.38,28.31,11.82,49.8,0.29,24.67,57.25,1.83,37.85,6.15,90.0,Satisfactory
2018-09-13,Patna,56.67,158.08,16.06,51.0,22.73,49.8,0.78,27.39,66.06,1.95,33.29,7.7,96.0,Satisfactory
2018-09-14,Patna,58.11,158.08,12.1,53.26,21.13,49.8,0.96,18.57,62.03,2.28,35.93,8.63,100.0,Satisfactory
2018-09-15,Patna,63.78,158.08,26.69,58.81,32.93,49.8,0.94,25.01,78.76,2.3,31.02,8.03,116.0,Moderate
2018-09-16,Patna,67.67,158.08,10.71,69.19,24.41,49.8,0.81,27.72,77.92,2.47,36.39,7.99,125.0,Moderate
2018-09-17,Patna,88.56,158.08,10.04,68.9,23.94,49.8,0.93,25.47,89.7,3.37,36.56,10.22,159.0,Moderate
2018-09-18,Patna,78.46,158.08,12.18,76.7,27.26,49.8,1.03,27.02,87.48,2.8,33.91,11.18,184.0,Moderate
2018-09-19,Patna,96.29,158.08,18.8,92.5,35.36,49.8,1.4,25.54,87.04,3.24,39.42,13.06,191.0,Moderate
2018-09-20,Patna,80.58,158.08,30.0,74.02,37.35,49.8,1.35,27.3,56.66,3.72,35.65,17.18,224.0,Poor
2018-09-21,Patna,32.7,158.08,17.15,44.91,22.03,49.8,0.68,24.72,62.77,2.64,36.96,13.1,98.0,Satisfactory
2018-09-22,Patna,49.15,158.08,21.93,56.49,27.93,49.8,0.89,24.0,58.28,2.54,37.99,11.96,79.0,Satisfactory
2018-09-23,Patna,63.65,158.08,10.62,46.64,18.52,49.8,0.67,28.55,58.24,2.59,38.83,10.09,108.0,Moderate
2018-09-24,Patna,77.5,158.08,10.89,48.48,19.17,49.8,0.9,25.44,62.14,2.76,33.06,11.44,130.0,Moderate
2018-09-25,Patna,73.45,158.08,11.5,52.75,20.64,49.8,0.88,24.64,73.78,2.7,31.53,11.9,155.0,Moderate
2018-09-26,Patna,71.6,158.08,4.92,35.6,12.22,49.8,0.51,30.77,63.43,2.86,36.01,11.19,143.0,Moderate
2018-09-28,Patna,81.55,158.08,9.03,71.65,21.99,49.8,1.31,28.69,60.8,2.63,33.34,9.66,147.0,Moderate
2018-09-29,Patna,86.98,158.08,6.11,47.02,15.89,49.8,1.13,24.1,84.83,2.35,31.29,7.7,183.0,Moderate
2018-09-30,Patna,75.9,158.08,3.77,27.07,9.3,49.8,0.93,26.73,107.35,2.16,32.93,5.65,191.0,Moderate
2018-10-01,Patna,71.81,158.08,4.21,25.78,9.23,49.8,0.89,25.87,104.55,2.16,29.03,6.31,166.0,Moderate
2018-10-02,Patna,85.22,158.08,4.09,20.81,7.86,49.8,1.0,24.49,96.37,2.42,33.72,6.64,181.0,Moderate
2018-10-03,Patna,103.11,158.08,5.49,29.69,11.02,49.8,1.39,22.79,94.43,2.76,28.42,9.21,209.0,Poor
2018-10-04,Patna,96.92,158.08,6.0,28.71,11.07,49.8,1.53,22.34,101.69,3.17,30.14,11.24,245.0,Poor
2018-10-05,Patna,85.68,158.08,9.27,31.08,13.61,49.8,1.49,22.3,83.71,2.97,30.55,11.6,190.0,Moderate
2018-10-06,Patna,90.95,158.08,6.51,25.34,10.51,49.8,1.28,27.58,94.19,2.85,33.39,8.99,197.0,Moderate
2018-10-07,Patna,88.59,158.08,6.29,20.9,9.23,49.8,1.14,25.22,101.09,2.67,34.4,7.71,215.0,Poor
2018-10-08,Patna,107.44,158.08,11.43,25.1,13.44,49.8,1.66,27.25,102.12,3.28,35.68,10.06,224.0,Poor
2018-10-09,Patna,124.3,158.08,16.12,29.34,17.39,49.8,2.13,27.01,93.41,3.93,36.52,14.79,299.0,Poor
2018-10-10,Patna,97.3,158.08,18.64,42.25,22.25,49.8,1.48,27.51,78.98,3.72,31.96,15.34,273.0,Poor
2018-10-11,Patna,67.14,158.08,27.22,49.72,29.4,49.8,1.3,25.25,48.83,2.95,30.6,13.19,186.0,Moderate
2018-10-12,Patna,40.05,158.08,30.24,50.16,31.33,49.8,1.31,26.52,57.91,2.76,31.16,13.94,109.0,Moderate
2018-10-13,Patna,60.88,158.08,16.16,43.21,20.99,49.8,1.15,28.37,68.59,2.57,31.06,11.4,153.0,Moderate
2018-10-14,Patna,78.93,158.08,7.06,35.98,13.6,49.8,1.01,26.71,49.47,2.24,34.18,7.46,141.0,Moderate
2018-10-15,Patna,104.86,158.08,8.62,45.56,17.04,49.8,1.29,26.54,70.04,2.47,28.87,7.67,221.0,Poor
2018-10-16,Patna,110.89,158.08,5.51,36.99,12.93,49.8,1.44,26.05,77.0,2.53,28.56,7.28,270.0,Poor
2018-10-17,Patna,112.96,158.08,12.36,59.61,34.3,49.8,1.89,28.72,64.34,3.21,30.42,10.19,264.0,Poor
2018-10-18,Patna,125.18,158.08,34.98,81.21,42.26,49.8,2.59,37.04,54.97,3.78,34.64,15.12,301.0,Very Poor
2018-10-19,Patna,107.26,158.08,23.19,63.53,30.52,49.8,2.0,29.65,58.09,3.23,34.9,12.58,260.0,Poor
2018-10-20,Patna,120.85,158.08,7.74,33.76,13.44,49.8,1.5,32.91,53.14,3.12,30.35,9.21,284.0,Poor
2018-10-21,Patna,125.04,158.08,9.46,28.98,13.25,49.8,1.57,32.07,63.49,3.62,42.12,11.05,302.0,Very Poor
2018-10-22,Patna,141.92,158.08,14.42,25.55,15.36,49.8,1.83,31.31,85.76,3.6,34.33,12.18,309.0,Very Poor
2018-10-23,Patna,122.46,158.08,12.78,24.62,14.12,49.8,1.83,31.98,90.01,3.8,34.75,14.32,314.0,Very Poor
2018-10-24,Patna,140.29,158.08,9.5,20.9,11.18,49.8,1.68,35.23,99.7,3.29,27.49,10.68,301.0,Very Poor
2018-10-25,Patna,147.16,158.08,20.53,25.08,18.94,49.8,2.24,33.53,93.85,3.8,31.26,13.87,323.0,Very Poor
2018-10-26,Patna,171.12,158.08,26.49,25.59,22.7,49.8,3.07,34.53,142.43,4.47,31.25,19.37,332.0,Very Poor
